symbol,direction,entry_price,exit_price,size,pnl,pnl_pct,result,market_state,regime_score,sl,tp1,tp2,entry_time,exit_time,bars_held,commission,strategy,entry_type,e_entry,e_context,e_fit,e_total,e_adx,e_atr_exp,e_vol_ratio,e_ema_dist_atr,e_rsi,realized_r,mae,mfe,hour_utc,e_state
CL,LONG,97.62,96.44856,55.487263538939665,-70.38417316666688,-0.7038417316666689,LOSS,Trend,86.89005834576417,96.44856,98.20572,98.79144000000001,,2026-04-24T11:00:00+00:00,1,5.384173166666667,MACD_Trend,trend_follow,74.00566361693099,63.87294680369594,86.89005834576417,74.83116699161043,21.857383454105413,1.0,0.7049650913491229,1.6891882824352695,63.593806867888425,-1.0,-2.1511985248924486,0.0,11,Trend
CL,LONG,95.31,96.45372,35.28917698384632,34.959302734010485,0.3495930273401049,WIN,Breakout,72.952574448601,95.31,95.88186,96.45372,,2026-04-26T22:15:00+00:00,1,5.401634765989584,MACD_Trend,trend_follow,68.62833165024182,37.86319751184749,84.33618969957442,64.1111488235233,20.19515103457514,1.0,0.44455732953507693,1.2688227342153626,59.7429735404328,1.0,-0.568320917707136,0.9705172594691003,22,Trend
CL,LONG,96.16,96.7,90.88523871330318,40.74069401737542,0.40740694017375423,WIN,Trend,74.03693082993884,96.16,96.73696,97.31392,,2026-04-27T08:00:00+00:00,1,8.337334887899747,MACD_Trend,trend_follow,77.82309055919468,70.19200307316048,74.37219298234535,74.49849504032962,20.060451755767854,1.0,1.1582733601021793,1.609246964191709,63.52326107963486,0.468,-0.12132556849695002,0.519966722129791,8,Trend
CL,LONG,105.5,105.5,37591646124019.78,31.371554818472024,0.31371554818472025,WIN,Range,74.50218658278213,105.5,106.35270704552737,107.20541409105473,,2026-05-04T19:00:00+00:00,1,6.220091305547758,MACD_Trend,trend_follow,81.9387839115635,81.1996522321986,74.50218658278213,79.48606520911963,20.83712317355502,1.0,1.6462809993689194,1.3296520587231213,64.11303233219317,0.0,-0.28145656970803024,0.3870027833485364,19,Trend
CL,LONG,104.75,103.493,80.04797623339141,-108.95503154470238,-1.0895503154470239,LOSS,Range,46.191416077355996,103.493,105.3785,106.007,,2026-05-05T12:00:00+00:00,1,8.334725419409043,MACD_Trend,trend_follow,75.91109380473176,47.28233282552805,62.581543104601835,63.32360030093167,20.512569367293235,1.0,1.2876872498276086,1.174591293848321,58.85063025553704,-1.0,-1.2808273667462207,0.0,12,Trend
CL,LONG,99.67,98.47396,54.13628891314685,-70.11256279901555,-0.7011256279901554,LOSS,Trend,76.56748190038145,98.47396,100.26802,100.86604,,2026-05-13T00:15:00+00:00,1,5.36339580738972,MACD_Trend,trend_follow,65.9522212692307,71.34431590339521,71.82281465671416,69.3310276757251,21.357247280168938,1.0,0.524223575837952,1.1124079589905387,59.77974118623447,-1.0,-0.8193705896123908,0.0,0,Trend
CL,LONG,103.4,103.4,37112479272796.62,28.84670912823117,0.2884670912823117,WIN,Breakout,76.31770516325972,103.4,104.02040000000001,104.64080000000001,,2026-05-19T13:45:00+00:00,1,8.265770144565451,MACD_Trend,trend_follow,78.82521459187528,73.38859257735666,74.24402860937607,75.81987219276994,21.058546466695795,1.0,1.4797134842013082,1.4223926771396795,63.355698057899936,0.0,-0.5560928433268955,0.6769825918762001,13,Trend
CL,SHORT,90.98,90.98,24213573195544.97,18.84488351733095,0.1884488351733095,WIN,Range,14.136369821749184,90.98,90.43412000000001,89.88824000000001,,2026-05-25T12:30:00+00:00,1,5.368689678214016,MACD_Trend,trend_follow,68.62429193930166,50.33400840808331,85.8808066418037,68.31416129068677,20.73597605544949,1.0,0.8703334362557432,1.0843870097181134,41.44078747052543,0.0,-0.2747856671795973,0.1923499670257272,12,Trend
CL,SHORT,90.06,90.06,24272593780209.555,18.890817920904894,0.18890817920904895,WIN,Trend,14.04927224671534,90.06,89.51964,88.97928,,2026-05-25T17:15:00+00:00,1,5.381775859304661,MACD_Trend,trend_follow,73.75230556477544,52.52627747539976,85.95072775328467,71.04402379451551,20.41926905438413,1.0,2.0968127755112214,1.7155739127581158,35.00966463219338,0.0,0.0,0.0,17,Trend
CL,SHORT,89.68,88.60384,37.6829935876495,35.16614540524417,0.3516614540524417,WIN,Trend,18.50367525639767,89.68,89.14192000000001,88.60384,,2026-05-27T18:30:00+00:00,1,5.386784974003083,MACD_Trend,trend_follow,53.76670614639442,56.637016108568524,81.49632474360233,62.94668471420903,20.01312789840066,1.0,0.23345022277953362,0.6005057866147685,43.39974554413779,1.0,-0.01858459708593148,0.9756913470116073,18,Trend
CL,LONG,77.45,77.45,37585547685150.11,29.214414739828825,0.29214414739828826,WIN,Trend,62.77366182439083,77.45,77.9147,78.3794,,2026-06-20T13:15:00+00:00,1,8.371132945321284,MACD_Trend,trend_follow,81.3392902689439,63.198667391338205,60.35551650855871,69.60197127754664,21.99841127488127,1.0,1.7026957189825906,1.4167062765767682,64.84251883320306,0.0,-0.6132989025177613,0.6348181622552221,13,Trend
CL,LONG,71.67,71.67,30181194791175.9,23.459175036082907,0.23459175036082908,WIN,Range,61.44490565939788,71.67,72.10002,72.53004,,2026-06-28T17:45:00+00:00,1,6.722019755092991,MACD_Trend,trend_follow,83.2663222719698,61.658348444310555,60.894690291036284,70.07244052939197,20.050031458850572,1.0,2.4227404774209744,0.9388778101105804,59.653846626166114,0.0,-0.08139156318311636,0.7790335333240334,17,Trend
