symbol,direction,entry_price,exit_price,size,pnl,pnl_pct,result,market_state,regime_score,sl,tp1,tp2,entry_time,exit_time,bars_held,commission,strategy,entry_type,e_entry,e_context,e_fit,e_total,e_adx,e_atr_exp,e_vol_ratio,e_ema_dist_atr,e_rsi,realized_r,mae,mfe,hour_utc,e_state
XAU,LONG,4621.22,4661.926313554883,0.7746208326712181,28.26619567480489,0.2826619567480489,WIN,Range,70.3148269800737,4661.926313554883,4667.4322,4713.6444,,2026-01-19T03:45:00+00:00,1,3.26576282605458,MACD_Trend,trend_follow,68.89232608560283,63.137034511634496,75.50191771576827,69.14861610246197,20.9348610053237,1.0,0.5031828743486451,1.3552393682875947,62.24763472213255,0.44,-0.632192364786791,0.6369530124079776,3,Trend
XAU,LONG,4758.22,4853.3844,0.4282389063705474,37.472478220915974,0.3747247822091597,WIN,Trend,86.55196491301216,4819.695211386221,4805.8022,4853.3844,,2026-01-21T04:30:00+00:00,1,3.280620360493627,MACD_Trend,trend_follow,60.60361277585123,65.62666919042861,81.07536294015347,68.25205474951511,21.635709806147492,1.0,0.31101719941168204,0.9653359136248036,62.30819180410603,1.0,-0.10791850734098504,1.135823900534235,4,Trend
XAU,SHORT,4866.18,4866.18,24551194826637.957,21.289975325380055,0.21289975325380056,WIN,Range,30.757973913773554,4866.18,4817.5182,4768.856400000001,,2026-02-05T12:45:00+00:00,1,3.2612195012579015,MACD_Trend,trend_follow,63.963127709168006,56.26095961133801,66.33336769771148,62.363549276382045,21.283337228196,1.0,2.3688148824001996,1.4770389856682156,38.88843979863647,0.0,-0.2723902527238954,0.24896325248963735,12,Trend
XAU,SHORT,4813.78,4779.22,0.8825456917634704,27.23455466494957,0.2723455466494957,WIN,Trend,23.65480202584685,4813.78,4765.642199999999,4717.5044,,2026-02-05T22:00:00+00:00,1,3.266224442394634,MACD_Trend,trend_follow,66.0348227603213,49.09397156797182,76.34519797415315,64.04567996676602,20.59201182114763,1.0,1.1105892923933742,1.165496376926214,35.47192229511609,0.359,0.0,0.4972184021704346,22,Trend
XAU,LONG,5052.45,5073.360329631056,2.066763385275337,38.13143110984083,0.3813143110984083,WIN,Range,66.44727176626685,5073.360329631056,5102.9745,5153.499,,2026-02-11T12:30:00+00:00,1,5.0852725456655135,MACD_Trend,trend_follow,77.05162429907247,62.62172345701253,65.6715852698722,69.30864233769441,21.085550396917824,1.0,1.2579453893727894,1.0318506456660692,60.381186238911326,0.207,-0.4439430375362416,0.6262308385040896,12,Trend
XAU,LONG,5118.0,5155.361086275776,0.6600040165939443,22.001796267654562,0.22001796267654564,WIN,Range,76.03442982090782,5155.361086275776,5169.18,5220.36,,2026-02-23T05:15:00+00:00,1,2.6566707386711195,MACD_Trend,trend_follow,62.275601756803525,54.62625401542503,74.10635992026882,63.53002488342956,21.952793803344754,1.0,0.46523473934716303,0.7715065969725609,56.46548066143225,0.365,-0.0660414224306391,0.5772762797967971,5,Trend
XAU,LONG,5229.71,5125.1158,0.5068646583532026,-55.63935637094855,-0.5563935637094855,LOSS,Trend,59.86882526229517,5125.1158,5282.0071,5334.3042000000005,,2026-02-24T13:45:00+00:00,1,2.624252922222283,ADX_Trend,trend_follow,47.398596068916675,65.30076199132424,81.10766514577413,62.88196656869618,21.65047121676974,1.0,0.5549326358916732,1.242883803777933,64.36136612637618,-1.0,-1.068128060638164,0.17199806490225827,13,Trend
XAU,SHORT,5089.29,5049.97,0.7906476711761027,27.807593398107475,0.2780759339810748,WIN,Range,27.71060775131685,5058.980965122573,5038.3971,4987.5042,,2026-03-13T18:45:00+00:00,1,3.280673032535863,MACD_Trend,trend_follow,66.49404735367182,48.10811578522378,70.6508450947099,62.22530720544883,21.00804826024812,1.0,1.4786386342175706,1.0062868442838517,41.80831432162181,0.386,0.0,0.5042943121732101,18,Trend
XAU,SHORT,4987.46,4887.7108,0.41432885470692155,38.043314403416616,0.38043314403416617,WIN,Trend,23.556155983285734,4987.46,4937.5854,4887.7108,,2026-03-18T12:30:00+00:00,1,3.2856573905147135,MACD_Trend,trend_follow,63.87050187322149,47.37391840314359,76.57428263568164,62.73266106093617,20.223696378781273,1.0,0.7131906629561583,1.3550189249557771,38.94412588767112,1.0,-0.518199644708926,1.064469689982479,12,Trend
XAU,SHORT,4482.32,4392.6736,0.46289500461641014,38.19786536818024,0.3819786536818024,WIN,Trend,8.171860928664778,4469.532926458926,4437.4968,4392.6736,,2026-03-23T00:30:00+00:00,1,3.2990053736636793,MACD_Trend,trend_follow,68.23320966869866,38.775700597692236,92.60351755100518,66.70704931208869,21.021317507040813,1.0,1.5126641140545374,2.0038508734143496,35.21736902520733,1.0,-0.5172544575130724,1.2716628888611254,0,Trend
XAU,SHORT,4428.51,4517.0802,0.7526766660431138,-70.03128468406236,-0.7003128468406236,LOSS,Trend,51.43258401153801,4517.0802,4384.2249,4339.9398,,2026-03-27T15:00:00+00:00,1,3.366561837289729,MACD_Trend,trend_follow,63.603744263570086,39.897450555996265,78.49872097958898,60.96034916610361,21.178246136691623,1.0,0.8699834852832857,0.97216372915147,42.60163499831585,-1.0,-1.1191122973641234,0.1554698984534351,15,Trend
XAU,LONG,4673.55,4767.021000000001,0.44286063423593575,38.06236306154567,0.3806236306154567,WIN,Trend,71.84988150133834,4706.259980271857,4720.2855,4767.021000000001,,2026-04-07T22:30:00+00:00,1,3.3322632811221258,MACD_Trend,trend_follow,64.75908684758454,64.56453371919835,65.07922966129955,64.79676375318319,21.69349826036981,1.0,0.8010150479705543,0.8620699241938756,55.520381392754096,1.0,-0.7293171143991192,1.0077992104502982,22,Trend
XAU,LONG,4749.49,4654.5001999999995,1.0770462839896262,-107.37268768755052,-1.0737268768755053,LOSS,Trend,41.45933573592336,4654.5001999999995,4796.9848999999995,4844.4798,,2026-04-12T22:15:00+00:00,1,5.0642765806334875,MACD_Trend,trend_follow,83.73514932962813,53.731101822910276,63.77416999707191,68.7456412778459,21.978315582810726,1.0,2.221316965477678,1.2576141447196867,58.16029998112917,-1.0,-1.0352690499401003,0.03284563184678661,22,Trend
XAU,SHORT,4579.29,4575.369935514339,6.477641514779301,22.113693172507272,0.22113693172507273,WIN,Trend,31.61865161041444,4575.369935514339,4533.4971,4487.7042,,2026-05-04T12:30:00+00:00,1,3.279079280415829,MACD_Trend,trend_follow,66.11603618233198,64.89140767437243,66.65182091475346,65.90938304967055,20.077854622095565,1.0,0.53320764363694,1.6459959077873596,35.01552217630967,0.043,-0.08374660700676384,0.38477580585636395,12,Trend
XAU,SHORT,4524.55,4448.07,0.5059565441628652,35.414874627856555,0.3541487462785656,WIN,Trend,31.854032176096702,4494.416124748782,4479.3045,4434.059,,2026-05-27T11:30:00+00:00,1,3.2806818697191087,MACD_Trend,trend_follow,64.43558554153913,48.75423535582193,67.59824373674124,60.6799779443846,21.058116170525654,1.0,0.9550239281478071,1.345483007017663,38.338610719519636,0.845,-0.6336541755533716,0.8752251605131982,11,Trend
