open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1767225600000,4325.82,4328.49,4325.82,4328.43,19.754,1767229199999,85480.06053,34,8.659,37475.81589,0
1767229200000,4328.01,4328.01,4325.04,4325.27,10.265,1767232799999,44410.49637,33,4.643,20085.64886,0
1767232800000,4324.33,4326.76,4321.17,4322.02,11.388,1767236399999,49247.03554,45,7.137,30863.34352,0
1767236400000,4321.43,4328.44,4321.16,4327.72,9.964,1767239999999,43080.73242,48,6.393,27645.16682,0
1767240000000,4328.41,4330.71,4326.37,4329.00,23.364,1767243599999,101153.87736,71,8.298,35929.79212,0
1767243600000,4329.30,4333.00,4329.00,4331.96,16.517,1767247199999,71525.97810,74,6.655,28822.19777,0
1767247200000,4331.96,4336.77,4329.00,4330.16,21.698,1767250799999,93992.82879,90,9.701,42031.21373,0
1767250800000,4329.05,4330.16,4323.10,4324.10,24.642,1767254399999,106584.86623,96,11.821,51128.57852,0
1767254400000,4324.73,4327.33,4323.38,4324.04,13.328,1767257999999,57632.94233,46,4.660,20155.22212,0
1767258000000,4323.99,4327.33,4323.40,4326.06,11.669,1767261599999,50483.18327,45,5.799,25089.83369,0
1767261600000,4326.10,4327.52,4323.35,4327.51,14.502,1767265199999,62740.09026,62,11.837,51210.66817,0
1767265200000,4326.25,4329.10,4323.35,4323.35,41.726,1767268799999,180476.46262,56,4.933,21345.55086,0
1767268800000,4324.30,4326.09,4322.30,4325.29,72.706,1767272399999,314354.63484,456,65.260,282161.59395,0
1767272400000,4325.28,4328.40,4324.16,4324.86,8.589,1767275999999,37152.25108,74,4.624,20004.44511,0
1767276000000,4324.86,4329.99,4324.17,4328.51,19.799,1767279599999,85700.38015,65,9.549,41335.27315,0
1767279600000,4328.51,4330.00,4328.14,4329.50,7.325,1767283199999,31709.35633,55,2.792,12087.21691,0
1767283200000,4328.55,4331.66,4326.59,4328.80,18.479,1767286799999,79990.51412,86,7.436,32195.19182,0
