open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1769904000000,4885.08,4893.01,4878.01,4890.83,3630.659,1769907599999,17739272.85192,17158,2422.181,11834775.29671,0
1769907600000,4890.79,4891.10,4880.24,4883.23,2767.382,1769911199999,13520287.23209,17094,1521.550,7434208.06232,0
1769911200000,4883.23,4887.60,4880.70,4883.07,1389.743,1769914799999,6786222.24331,12208,693.717,3387663.53285,0
1769914800000,4883.07,4886.54,4879.85,4886.54,2188.250,1769918399999,10685149.47711,12076,828.687,4046978.05586,0
1769918400000,4886.54,4886.54,4879.65,4881.37,2445.089,1769921999999,11939944.09735,10095,572.807,2796681.63556,0
1769922000000,4881.38,4889.24,4877.35,4887.69,2224.340,1769925599999,10863900.63128,11118,1189.884,5812135.54608,0
1769925600000,4887.68,4889.92,4882.00,4882.34,1607.632,1769929199999,7855339.67839,10683,680.144,3323713.82787,0
1769929200000,4882.34,4888.09,4880.80,4888.09,2454.982,1769932799999,11988124.75821,17011,1025.721,5009543.25531,0
1769932800000,4888.09,4888.75,4881.01,4884.60,2573.576,1769936399999,12573755.04231,12263,1236.218,6039865.14674,0
1769936400000,4884.61,4886.78,4882.39,4884.69,1417.025,1769939999999,6921090.05570,12797,744.985,3638637.37064,0
1769940000000,4884.70,4885.82,4883.00,4884.09,2022.325,1769943599999,9877321.72675,14927,926.816,4526631.73311,0
1769943600000,4884.08,4885.34,4883.25,4883.99,2535.778,1769947199999,12385226.83306,14274,1216.435,5941343.53712,0
1769947200000,4884.00,4884.00,4877.00,4877.90,3249.133,1769950799999,15854534.47172,14052,1657.517,8087984.23090,0
1769950800000,4877.90,4883.49,4876.50,4876.78,2548.835,1769954399999,12434772.92901,11936,1185.024,5781237.57682,0
1769954400000,4876.79,4876.94,4855.08,4868.01,5360.205,1769957999999,26113078.73717,27804,2535.013,12350855.45551,0
1769958000000,4868.02,4873.80,4850.00,4872.11,5139.826,1769961599999,24973368.83847,26012,2531.047,12300068.12275,0
1769961600000,4872.10,4872.26,4835.49,4847.84,4493.520,1769965199999,21792034.83334,27471,2179.086,10565822.36471,0
1769965200000,4847.85,4868.00,4846.02,4867.20,4191.727,1769968799999,20361415.76768,25275,2023.010,9827103.68857,0
1769968800000,4867.19,4872.35,4852.80,4859.00,4235.479,1769972399999,20594434.29431,21412,2311.630,11242397.14032,0
1769972400000,4859.00,4860.15,4844.57,4852.06,3295.263,1769975999999,15998728.09406,15574,1322.906,6422907.52528,0
1769976000000,4852.05,4852.06,4820.00,4826.69,3250.080,1769979599999,15714066.29368,22521,1412.016,6826824.34332,0
1769979600000,4826.69,4833.33,4813.34,4824.15,2934.116,1769983199999,14156748.07411,18642,1546.690,7462988.70982,0
1769983200000,4824.14,4865.22,4824.01,4849.30,4678.166,1769986799999,22697017.46140,31066,2792.706,13548175.84923,0
1769986800000,4849.30,4868.98,4703.34,4768.50,41319.467,1769990399999,197583815.51900,191456,18839.538,90091939.02822,0
1769990400000,4769.10,4884.61,4757.99,4778.29,35328.375,1769993999999,170539216.97474,133601,18640.012,89978558.26963,0
1769994000000,4778.28,4800.79,4623.05,4747.59,48075.665,1769997599999,226498567.24073,177683,22067.863,104031979.80077,0
1769997600000,4747.76,4775.40,4671.32,4708.05,24343.623,1770001199999,115328798.16225,99446,11895.285,56374284.26727,0
1770001200000,4708.18,4731.01,4635.00,4649.12,21656.055,1770004799999,101464550.82972,101021,10908.023,51118040.42607,0
1770004800000,4649.12,4719.00,4610.00,4682.76,20142.672,1770008399999,94070435.97954,93080,10002.032,46713759.65713,0
1770008400000,4682.73,4698.82,4520.00,4571.29,40641.245,1770011999999,186695690.14958,139767,18728.307,86123488.21885,0
1770012000000,4570.92,4587.48,4444.00,4522.03,48037.304,1770015599999,216698719.12134,176132,21583.209,97386429.78352,0
1770015600000,4521.77,4623.00,4510.32,4588.94,41566.109,1770019199999,190067741.86064,147027,20272.308,92720916.03375,0
1770019200000,4588.95,4657.69,4570.04,4643.10,23695.259,1770022799999,109603324.93064,94048,10953.511,50686890.75963,0
1770022800000,4643.11,4735.97,4604.87,4720.70,25826.609,1770026399999,120916069.23584,95668,13775.887,64532726.95478,0
1770026400000,4720.69,4734.75,4662.00,4710.13,17919.133,1770029999999,84199678.84244,72179,9066.237,42615614.69679,0
1770030000000,4710.13,4783.80,4707.00,4767.86,22990.771,1770033599999,109267130.19847,75230,11126.856,52895146.61819,0
1770033600000,4767.95,4815.36,4748.25,4793.15,21452.185,1770037199999,102573254.26191,66148,12136.439,58039467.62740,0
1770037200000,4793.15,4805.89,4679.04,4715.20,43615.312,1770040799999,206495483.37757,113948,23174.744,109723375.98727,0
1770040800000,4715.25,4799.25,4686.43,4726.73,37738.020,1770044399999,179003528.76617,110766,16990.702,80574106.91261,0
1770044400000,4726.73,4749.75,4622.00,4625.29,43765.328,1770047999999,205371387.73556,134425,19703.978,92482395.02913,0
1770048000000,4625.30,4716.35,4604.50,4670.96,34356.642,1770051599999,160522077.31975,125518,16952.065,79203677.41524,0
1770051600000,4670.95,4718.51,4663.43,4680.02,18331.730,1770055199999,85913977.64260,79006,9214.873,43181882.38457,0
1770055200000,4679.69,4680.09,4624.50,4663.72,17586.242,1770058799999,81885413.26555,74842,8361.464,38929848.52051,0
1770058800000,4663.71,4717.64,4638.40,4690.52,12823.541,1770062399999,59984918.42657,63742,6153.043,28774965.89910,0
1770062400000,4690.52,4705.60,4656.26,4661.54,13487.111,1770065999999,63120412.63401,62637,6726.591,31484328.80595,0
1770066000000,4661.45,4694.19,4652.71,4670.86,6351.350,1770069599999,29696042.04852,38845,3243.274,15163264.10694,0
1770069600000,4670.85,4679.81,4666.01,4672.74,2067.012,1770073199999,9657597.71990,15317,974.304,4552265.96904,0
1770073200000,4672.73,4774.42,4670.23,4773.15,24614.315,1770076799999,116581426.64225,101967,13187.206,62468229.94653,0
1770076800000,4773.16,4828.69,4767.46,4785.06,27584.894,1770080399999,132479671.33449,102178,13431.772,64514251.84625,0
1770080400000,4785.08,4855.40,4770.81,4841.10,24532.082,1770083999999,118471625.31534,107520,12595.698,60834909.06904,0
