open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1775001600000,4693.91,4697.99,4691.24,4696.88,3268.027,1775001899999,15344553.87240,3879,1302.951,6117163.51174,0
1775001900000,4696.95,4702.53,4695.90,4698.82,3784.968,1775002199999,17787431.25242,5473,2249.464,10571320.96033,0
1775002200000,4698.76,4701.84,4691.61,4700.85,1698.276,1775002499999,7975015.12155,2989,682.773,3206729.81111,0
1775002500000,4700.76,4710.15,4699.68,4704.75,6713.796,1775002799999,31597612.57832,5765,4553.330,21431626.77131,0
1775002800000,4704.75,4711.36,4703.39,4710.96,1581.582,1775003099999,7444452.26461,3205,613.287,2887024.65782,0
1775003100000,4710.96,4718.79,4710.40,4718.64,4992.527,1775003399999,23541429.78122,4766,2200.773,10377214.63684,0
1775003400000,4718.67,4719.50,4702.39,4703.57,3554.636,1775003699999,16746689.76291,4492,1646.726,7757073.21585,0
1775003700000,4703.57,4704.19,4697.59,4701.27,2290.524,1775003999999,10770061.16698,3555,1001.185,4707561.64704,0
1775004000000,4701.28,4705.28,4701.00,4704.41,1161.549,1775004299999,5462560.53636,2313,610.751,2872196.43088,0
1775004300000,4704.40,4708.11,4703.02,4704.70,2070.430,1775004599999,9742521.22860,3183,1284.209,6042723.97219,0
1775004600000,4704.70,4716.00,4704.54,4709.06,1640.354,1775004899999,7728872.20198,3362,745.884,3514074.73574,0
1775004900000,4708.88,4711.63,4702.72,4708.25,1545.941,1775005199999,7276627.79232,3351,821.213,3865084.73353,0
1775005200000,4708.26,4720.00,4699.06,4701.09,5722.363,1775005499999,26956024.35384,9026,2817.424,13271366.17568,0
1775005500000,4701.10,4704.48,4687.29,4703.25,3178.452,1775005799999,14923489.94255,7233,1607.107,7545652.46170,0
1775005800000,4703.39,4707.23,4699.14,4705.27,1280.291,1775006099999,6022748.03123,4318,493.079,2319168.58764,0
1775006100000,4705.27,4705.47,4694.25,4695.64,1233.258,1775006399999,5794866.34059,4300,513.682,2413795.09846,0
1775006400000,4695.65,4697.94,4689.66,4692.27,1433.755,1775006699999,6728507.41865,3768,469.970,2205341.97496,0
1775006700000,4692.27,4704.95,4690.84,4704.94,1053.308,1775006999999,4948963.56757,3127,585.699,2751922.16375,0
1775007000000,4704.94,4704.94,4688.64,4689.85,1574.490,1775007299999,7393997.50789,3541,620.749,2915247.65753,0
1775007300000,4689.89,4695.02,4683.00,4684.19,1723.993,1775007599999,8087372.12376,4275,648.719,3043344.15125,0
1775007600000,4684.19,4685.36,4679.00,4684.23,3060.589,1775007899999,14330711.59815,4297,1985.357,9295947.38436,0
1775007900000,4684.23,4691.13,4683.85,4688.09,1948.660,1775008199999,9132339.13811,3169,1028.030,4817824.78776,0
1775008200000,4688.09,4693.33,4684.00,4691.92,1071.011,1775008499999,5022252.57260,2922,560.642,2629042.81084,0
1775008500000,4691.91,4694.18,4685.01,4689.30,1041.371,1775008799999,4883067.29459,2691,556.448,2609013.38852,0
1775008800000,4689.33,4692.94,4683.85,4691.85,1255.850,1775009099999,5886531.98987,3562,549.360,2575213.72697,0
1775009100000,4691.85,4696.55,4687.44,4691.72,2052.829,1775009399999,9633874.12393,3376,1137.597,5338796.30452,0
