open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1777593600000,4629.11,4630.76,4625.40,4629.97,528.995,1777593779999,2448174.91326,1592,203.040,939748.17855,0
1777593780000,4630.09,4631.48,4628.52,4631.48,166.147,1777593959999,769191.65796,600,57.745,267343.79659,0
1777593960000,4631.50,4633.39,4628.96,4628.96,111.383,1777594139999,515852.79239,721,59.625,276115.64115,0
1777594140000,4628.96,4630.20,4626.16,4626.27,175.668,1777594319999,813109.32246,650,88.238,408454.26330,0
1777594320000,4626.28,4627.26,4623.56,4625.32,306.648,1777594499999,1418100.50931,792,191.882,887318.49781,0
1777594500000,4625.31,4629.11,4624.26,4628.30,220.034,1777594679999,1017971.49830,791,117.951,545700.40820,0
1777594680000,4628.28,4630.40,4627.60,4629.75,375.276,1777594859999,1737362.70894,764,290.922,1346876.99995,0
1777594860000,4629.75,4631.00,4627.14,4627.36,180.201,1777595039999,834125.15991,678,99.746,461736.58006,0
1777595040000,4627.36,4628.33,4626.30,4627.41,98.126,1777595219999,454059.02755,610,56.757,262621.35817,0
1777595220000,4627.42,4627.79,4626.13,4626.61,127.272,1777595399999,588902.36140,432,33.109,153197.25999,0
1777595400000,4626.61,4627.61,4624.51,4626.85,220.591,1777595579999,1020344.36736,663,166.481,770056.52674,0
1777595580000,4626.84,4627.62,4623.40,4623.87,184.453,1777595759999,853202.79904,676,79.846,369343.73564,0
1777595760000,4623.87,4624.07,4621.42,4623.20,234.163,1777595939999,1082497.54619,714,118.598,548270.04369,0
1777595940000,4623.19,4624.78,4622.88,4624.62,63.728,1777596119999,294641.27729,350,33.323,154069.02170,0
1777596120000,4624.62,4624.62,4621.63,4623.07,215.721,1777596299999,997122.61112,542,29.267,135280.46946,0
1777596300000,4623.10,4625.60,4623.10,4625.29,110.677,1777596479999,511860.30463,416,74.161,342967.04560,0
1777596480000,4625.29,4625.29,4623.60,4623.66,118.546,1777596659999,548202.41713,374,60.961,281897.49091,0
1777596660000,4623.65,4625.04,4623.61,4624.90,58.634,1777596839999,271149.33653,337,26.320,121713.92562,0
1777596840000,4624.90,4627.42,4624.90,4626.01,96.057,1777597019999,444391.82833,501,64.735,299475.83959,0
1777597020000,4626.01,4626.18,4622.61,4622.88,308.084,1777597199999,1424596.03566,669,67.559,312362.03269,0
1777597200000,4622.87,4623.00,4619.52,4620.95,445.389,1777597379999,2058222.39192,1442,166.169,767870.38749,0
1777597380000,4620.95,4621.71,4619.88,4621.70,129.264,1777597559999,597292.59025,441,73.088,337695.82311,0
1777597560000,4621.70,4621.77,4619.54,4619.58,107.393,1777597739999,496222.18288,418,50.405,232893.88318,0
1777597740000,4619.64,4621.79,4618.92,4618.93,165.785,1777597919999,765848.76297,442,35.378,163460.61138,0
1777597920000,4618.93,4621.44,4618.77,4621.44,112.315,1777598099999,518858.68942,292,81.020,374296.42885,0
1777598100000,4621.44,4621.60,4619.61,4620.07,122.987,1777598279999,568326.79257,331,47.186,218029.69208,0
1777598280000,4620.07,4620.18,4617.13,4617.42,199.852,1777598459999,923026.03298,621,62.574,288950.63882,0
1777598460000,4617.43,4619.27,4617.43,4618.01,90.815,1777598639999,419401.98658,347,75.276,347633.48995,0
1777598640000,4618.01,4618.01,4616.82,4617.59,107.798,1777598819999,497733.40728,356,51.716,238783.17433,0
1777598820000,4617.60,4618.30,4616.75,4618.30,194.413,1777598999999,897760.14950,429,46.216,213403.84459,0
1777599000000,4618.29,4620.40,4618.29,4619.53,234.096,1777599179999,1081258.81849,714,111.504,515011.55747,0
1777599180000,4619.52,4623.00,4619.28,4621.96,86.938,1777599359999,401811.07506,520,68.189,315145.35185,0
1777599360000,4621.97,4623.60,4621.61,4622.52,181.605,1777599539999,839544.61397,495,128.198,592629.04398,0
1777599540000,4622.47,4623.77,4622.07,4622.68,138.337,1777599719999,639505.46327,396,119.637,553047.94817,0
1777599720000,4622.65,4624.42,4621.55,4621.96,100.783,1777599899999,465945.93216,471,48.254,223090.40943,0
1777599900000,4621.96,4622.60,4621.15,4622.01,42.063,1777600079999,194423.16435,311,14.129,65305.78017,0
1777600080000,4622.00,4624.00,4621.56,4624.00,83.146,1777600259999,384346.10386,407,42.450,196241.17609,0
1777600260000,4624.00,4624.01,4622.07,4622.69,47.582,1777600439999,219960.06494,305,29.542,136563.13607,0
1777600440000,4622.69,4624.00,4621.32,4623.84,62.577,1777600619999,289260.74163,365,51.404,237615.98844,0
1777600620000,4623.84,4624.21,4622.90,4622.95,57.771,1777600799999,267110.48107,299,37.752,174548.68556,0
1777600800000,4622.94,4624.88,4622.19,4624.88,60.482,1777600979999,279631.74929,400,31.651,146335.35329,0
1777600980000,4624.87,4626.76,4624.85,4626.55,657.843,1777601159999,3042851.07586,698,416.083,1924467.29428,0
1777601160000,4626.55,4627.00,4625.64,4627.00,39.854,1777601339999,184366.39204,223,32.664,151105.29650,0
1777601340000,4627.00,4635.72,4627.00,4635.72,614.656,1777601519999,2846611.46975,1232,465.817,2157208.38675,0
1777601520000,4635.72,4636.61,4632.75,4633.18,419.635,1777601699999,1944987.63001,860,91.805,425451.22894,0
1777601700000,4633.18,4637.88,4633.02,4636.91,790.144,1777601879999,3662999.69446,1002,485.202,2249249.09039,0
1777601880000,4636.92,4636.92,4634.66,4634.66,367.184,1777602059999,1702217.12661,731,49.031,227310.21532,0
1777602060000,4634.67,4634.67,4631.00,4632.28,322.857,1777602239999,1495611.40427,799,97.780,452950.23715,0
1777602240000,4632.28,4633.25,4632.01,4632.72,99.442,1777602419999,460692.42659,424,44.867,207852.92576,0
1777602420000,4632.73,4632.73,4630.87,4631.50,100.235,1777602599999,464236.73877,289,17.755,82225.45341,0
1777602600000,4631.49,4633.00,4630.60,4631.68,225.005,1777602779999,1042183.79322,532,43.954,203583.19352,0
1777602780000,4631.77,4631.77,4630.32,4631.64,123.740,1777602959999,573059.66243,341,62.669,290221.66101,0
1777602960000,4631.63,4632.76,4630.57,4630.91,105.502,1777603139999,488607.10810,455,36.425,168695.95001,0
1777603140000,4630.91,4631.00,4629.47,4630.33,254.531,1777603319999,1178553.47234,515,72.422,335359.29801,0
1777603320000,4630.33,4630.33,4626.49,4626.96,231.226,1777603499999,1070066.19881,625,103.629,479546.11290,0
1777603500000,4627.00,4627.00,4623.75,4624.56,362.722,1777603679999,1677498.46902,633,200.675,927954.57973,0
1777603680000,4624.56,4624.56,4622.11,4622.76,245.746,1777603859999,1136134.90009,759,128.795,595438.43661,0
1777603860000,4622.77,4623.39,4621.00,4622.75,302.950,1777604039999,1400199.36741,764,102.727,474823.28539,0
1777604040000,4622.75,4622.76,4620.15,4620.16,165.330,1777604219999,764073.96341,405,23.129,106888.78862,0
1777604220000,4620.16,4622.26,4619.58,4621.60,222.375,1777604399999,1027498.52052,608,141.709,654795.52593,0
1777604400000,4621.59,4622.95,4620.60,4622.95,143.668,1777604579999,663974.57362,465,112.259,518822.13165,0
1777604580000,4622.95,4623.06,4621.38,4621.44,143.405,1777604759999,662837.64378,555,63.702,294434.09986,0
1777604760000,4621.40,4621.66,4620.92,4620.93,187.644,1777604939999,867169.60013,395,70.624,326378.47801,0
1777604940000,4620.92,4622.80,4620.74,4622.79,89.899,1777605119999,415484.93387,318,78.629,363392.49453,0
1777605120000,4622.79,4623.88,4621.86,4623.59,205.970,1777605299999,952198.70801,440,84.730,391692.11048,0
1777605300000,4623.48,4625.66,4623.47,4625.41,344.050,1777605479999,1591142.94886,632,269.172,1244819.18742,0
1777605480000,4625.40,4626.86,4624.38,4626.85,361.094,1777605659999,1670105.13827,543,256.027,1184196.39579,0
1777605660000,4626.85,4627.46,4626.85,4627.00,167.102,1777605839999,773215.30195,389,84.004,388697.57011,0
1777605840000,4627.00,4627.01,4625.98,4626.85,74.248,1777606019999,343511.08897,335,28.994,134143.19728,0
1777606020000,4626.85,4629.37,4626.75,4629.32,149.641,1777606199999,692549.01090,460,105.762,489453.13446,0
1777606200000,4629.24,4632.02,4629.24,4631.27,239.326,1777606379999,1108276.49881,661,135.950,629535.69799,0
1777606380000,4631.26,4634.21,4630.76,4633.63,198.974,1777606559999,921781.36025,572,120.347,557503.97532,0
1777606560000,4633.63,4634.00,4632.91,4633.60,929.390,1777606739999,4306409.60600,799,299.477,1387644.69119,0
1777606740000,4633.60,4633.61,4629.01,4629.35,300.362,1777606919999,1391297.11164,765,56.207,260302.78938,0
1777606920000,4629.36,4630.00,4627.93,4628.49,184.491,1777607099999,853920.61362,637,53.689,248500.01420,0
1777607100000,4628.49,4630.31,4628.49,4629.19,116.599,1777607279999,539816.35996,410,86.105,398647.50308,0
1777607280000,4629.19,4629.84,4629.18,4629.67,353.873,1777607459999,1638147.63664,266,29.390,136054.41317,0
1777607460000,4629.66,4630.78,4629.33,4630.56,63.391,1777607639999,293497.96641,275,51.735,239529.89768,0
1777607640000,4630.56,4630.56,4628.70,4629.87,51.435,1777607819999,238124.89131,398,29.628,137161.15914,0
1777607820000,4629.87,4629.87,4628.86,4629.12,63.599,1777607999999,294424.10911,268,17.081,79073.24736,0
1777608000000,4629.13,4630.88,4628.64,4630.49,230.247,1777608179999,1066017.38220,461,197.753,915584.15796,0
1777608180000,4630.49,4630.50,4626.50,4627.91,283.766,1777608359999,1313115.32810,779,64.625,299077.27838,0
1777608360000,4627.91,4628.75,4622.75,4622.76,275.964,1777608539999,1276486.41350,742,100.897,466643.30843,0
1777608540000,4622.77,4624.31,4622.50,4624.31,145.024,1777608719999,670490.12933,623,79.336,366786.58124,0
1777608720000,4624.30,4625.68,4624.03,4624.08,37.685,1777608899999,174292.34953,286,15.870,73402.04620,0
1777608900000,4624.09,4624.78,4623.57,4624.31,37.491,1777609079999,173368.28779,304,19.906,92048.57346,0
1777609080000,4624.31,4625.76,4624.11,4624.86,94.362,1777609259999,436440.52098,302,76.228,352567.53184,0
1777609260000,4624.87,4625.75,4624.01,4624.26,40.692,1777609439999,188187.60249,356,11.348,52479.36965,0
1777609440000,4624.26,4624.26,4622.08,4622.08,86.753,1777609619999,401095.99801,368,24.098,111427.44602,0
1777609620000,4622.08,4622.27,4620.33,4620.33,193.379,1777609799999,893712.96922,577,37.251,172159.86955,0
1777609800000,4620.33,4620.68,4616.50,4616.50,919.831,1777609979999,4247936.02475,1275,336.478,1553974.54566,0
1777609980000,4616.50,4618.94,4615.80,4618.67,468.442,1777610159999,2163022.40805,937,349.139,1612182.00389,0
1777610160000,4618.67,4619.47,4616.80,4618.09,206.388,1777610339999,953120.88708,537,135.774,627013.88928,0
1777610340000,4618.08,4618.90,4614.96,4615.24,243.172,1777610519999,1122601.48874,701,96.294,444595.66927,0
1777610520000,4615.24,4616.74,4615.01,4616.63,94.525,1777610699999,436328.10285,409,62.977,290701.23038,0
1777610700000,4616.63,4617.28,4614.23,4614.23,123.533,1777610879999,570274.70973,502,63.257,292037.38630,0
1777610880000,4614.23,4614.75,4613.25,4613.26,148.468,1777611059999,685054.62026,445,39.499,182260.65830,0
1777611060000,4613.26,4613.90,4613.00,4613.53,138.877,1777611239999,640704.96759,366,97.369,449205.72356,0
1777611240000,4613.52,4614.48,4612.60,4613.44,284.082,1777611419999,1310574.88775,544,160.855,742091.04444,0
1777611420000,4613.44,4614.51,4612.62,4612.62,147.022,1777611599999,678290.47988,430,68.487,315972.59349,0
1777611600000,4612.63,4612.75,4610.97,4611.57,582.970,1777611779999,2688489.37896,761,226.941,1046591.71166,0
1777611780000,4611.59,4614.12,4611.20,4614.12,383.577,1777611959999,1769208.37286,673,290.246,1338761.71760,0
1777611960000,4614.12,4616.70,4614.12,4616.70,846.329,1777612139999,3906042.20081,995,686.533,3168479.26333,0
1777612140000,4616.69,4617.37,4615.24,4616.95,204.357,1777612319999,943429.63172,495,127.352,587939.37935,0
1777612320000,4616.94,4617.40,4616.76,4617.25,101.352,1777612499999,467946.01087,326,51.921,239716.75512,0
1777612500000,4617.24,4617.50,4615.23,4615.48,167.703,1777612679999,774200.56744,358,34.689,160166.24322,0
1777612680000,4615.47,4617.56,4614.78,4617.35,67.243,1777612859999,310373.30563,467,48.186,222413.70390,0
1777612860000,4617.35,4618.29,4617.34,4617.94,170.898,1777613039999,789172.49610,392,145.574,672225.86848,0
1777613040000,4617.93,4618.12,4616.57,4616.57,52.934,1777613219999,244426.54026,208,13.746,63477.27834,0
1777613220000,4616.57,4619.39,4616.17,4617.95,277.060,1777613399999,1279407.39538,571,220.993,1020463.95540,0
1777613400000,4617.95,4618.44,4616.44,4616.45,151.906,1777613579999,701480.45399,609,107.690,497298.65191,0
1777613580000,4616.44,4618.36,4616.28,4617.03,151.205,1777613759999,698187.76172,424,95.686,441812.78352,0
1777613760000,4617.03,4617.03,4613.16,4613.17,135.645,1777613939999,625964.09257,484,46.463,214388.17415,0
1777613940000,4613.17,4614.83,4613.16,4614.61,262.711,1777614119999,1212068.75890,607,104.236,480904.25767,0
1777614120000,4614.62,4614.83,4613.07,4613.07,177.944,1777614299999,821042.95337,468,82.744,381794.13313,0
1777614300000,4613.07,4615.00,4611.00,4614.67,283.343,1777614479999,1306889.90603,724,167.452,772339.20378,0
1777614480000,4614.67,4616.28,4614.04,4614.70,89.671,1777614659999,413862.41193,427,53.726,247954.40255,0
1777614660000,4614.68,4614.93,4613.63,4613.64,44.948,1777614839999,207386.37210,358,20.959,96701.39943,0
1777614840000,4613.60,4613.60,4606.12,4606.47,991.168,1777615019999,4568343.55670,1601,227.915,1050581.99839,0
1777615020000,4606.46,4608.77,4606.26,4608.01,537.572,1777615199999,2476844.05947,904,412.998,1902851.07322,0
1777615200000,4608.06,4610.72,4607.60,4609.93,338.897,1777615379999,1562029.88206,1031,213.333,983237.79498,0
1777615380000,4609.93,4610.44,4607.60,4609.27,249.683,1777615559999,1150770.83358,864,79.662,367159.10191,0
1777615560000,4609.23,4609.23,4605.26,4605.60,600.908,1777615739999,2767919.96557,1281,265.120,1221143.57457,0
1777615740000,4605.59,4606.56,4605.00,4605.22,280.568,1777615919999,1292224.62480,729,95.818,441348.04564,0
1777615920000,4605.22,4605.99,4604.60,4604.79,170.318,1777616099999,784394.36139,560,98.846,455239.01089,0
1777616100000,4604.79,4605.33,4603.08,4603.56,326.645,1777616279999,1503930.45948,913,97.519,449023.30739,0
1777616280000,4603.56,4603.57,4598.40,4602.71,1325.655,1777616459999,6099103.85631,1926,457.485,2104995.03270,0
1777616460000,4602.74,4603.03,4599.59,4601.64,538.177,1777616639999,2476138.36877,1040,234.160,1077314.50197,0
1777616640000,4601.63,4602.69,4600.62,4600.63,464.492,1777616819999,2137457.97357,788,367.118,1689357.50450,0
1777616820000,4600.63,4600.77,4596.24,4597.08,846.333,1777616999999,3891506.94529,1317,426.520,1961193.87638,0
1777617000000,4597.08,4597.43,4596.13,4596.58,412.214,1777617179999,1894774.96573,741,248.628,1142838.89682,0
1777617180000,4596.59,4599.55,4596.14,4599.55,712.990,1777617359999,3278109.13721,1084,613.872,2822387.49505,0
1777617360000,4599.55,4600.36,4596.00,4596.13,559.933,1777617539999,2574485.87086,1341,172.310,792348.73713,0
1777617540000,4596.13,4596.40,4593.47,4595.16,817.241,1777617719999,3755479.22317,1280,245.835,1129712.83251,0
1777617720000,4595.15,4597.11,4594.59,4596.88,377.019,1777617899999,1732746.18342,1094,250.100,1149440.40006,0
1777617900000,4596.88,4599.20,4595.49,4596.76,356.724,1777618079999,1639932.63800,1461,133.342,613008.64902,0
1777618080000,4596.75,4598.89,4594.36,4594.44,372.192,1777618259999,1710869.22082,1345,126.584,581803.20305,0
1777618260000,4594.45,4597.12,4594.20,4596.20,220.241,1777618439999,1012154.41728,1003,119.540,549365.50527,0
1777618440000,4596.19,4597.73,4594.75,4596.68,208.865,1777618619999,960028.63647,852,126.123,579726.97079,0
1777618620000,4596.68,4598.28,4595.69,4598.24,216.201,1777618799999,993884.17481,1005,156.563,719736.52478,0
1777618800000,4598.24,4599.49,4596.50,4598.66,350.554,1777618979999,1611902.35244,1282,168.689,775659.68110,0
1777618980000,4598.65,4598.89,4595.80,4596.36,243.532,1777619159999,1119595.82946,1000,142.985,657313.49578,0
1777619160000,4596.35,4599.00,4593.12,4595.79,473.131,1777619339999,2174650.63988,2016,218.740,1005424.10783,0
1777619340000,4595.79,4598.30,4595.64,4598.17,251.110,1777619519999,1154297.16716,1227,134.431,617941.91993,0
1777619520000,4598.27,4599.05,4597.34,4599.05,360.938,1777619699999,1659650.61606,912,230.589,1060279.89048,0
