open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1769904000000,4885.08,4887.95,4878.01,4885.45,1755.205,1769905799999,8570256.77781,9066,1176.343,5743864.47365,0
1769905800000,4885.46,4893.01,4883.28,4890.83,1875.454,1769907599999,9169016.07411,8092,1245.838,6090910.82306,0
1769907600000,4890.79,4891.10,4880.24,4884.50,1256.735,1769909399999,6140121.52341,8206,573.189,2800851.13901,0
1769909400000,4884.50,4890.20,4880.56,4883.23,1510.647,1769911199999,7380165.70868,8888,948.361,4633356.92331,0
1769911200000,4883.23,4887.60,4881.46,4884.73,678.501,1769912999999,3313485.78570,7190,350.059,1709598.92500,0
1769913000000,4884.74,4886.32,4880.70,4883.07,711.242,1769914799999,3472736.45761,5018,343.658,1678064.60785,0
1769914800000,4883.07,4884.99,4879.85,4883.44,1035.815,1769916599999,5056815.64674,6659,351.167,1714534.76144,0
1769916600000,4883.44,4886.54,4881.05,4886.54,1152.435,1769918399999,5628333.83037,5417,477.520,2332443.29442,0
1769918400000,4886.54,4886.54,4880.33,4880.70,1934.915,1769920199999,9449796.25377,6589,374.314,1827822.18230,0
1769920200000,4880.70,4882.74,4879.65,4881.37,510.174,1769921999999,2490147.84358,3506,198.493,968859.45326,0
1769922000000,4881.38,4886.00,4877.35,4885.70,1212.848,1769923799999,5921345.45504,6055,664.224,3243406.54294,0
1769923800000,4885.70,4889.24,4883.00,4887.69,1011.492,1769925599999,4942555.17624,5063,525.660,2568729.00314,0
1769925600000,4887.68,4889.92,4885.49,4887.25,897.675,1769927399999,4387943.81323,5877,446.949,2184820.84321,0
1769927400000,4887.25,4887.45,4882.00,4882.34,709.957,1769929199999,3467395.86516,4806,233.195,1138892.98466,0
1769929200000,4882.34,4883.94,4880.80,4882.43,1375.480,1769930999999,6714538.73085,9000,426.963,2084344.33813,0
1769931000000,4882.42,4888.09,4881.60,4888.09,1079.502,1769932799999,5273586.02736,8011,598.758,2925198.91718,0
1769932800000,4888.09,4888.09,4881.01,4885.78,1366.669,1769934599999,6675445.61813,6349,549.624,2684543.54915,0
1769934600000,4885.78,4888.75,4884.00,4884.60,1206.907,1769936399999,5898309.42418,5914,686.594,3355321.59759,0
1769936400000,4884.61,4886.40,4882.39,4883.93,581.459,1769938199999,2839724.13698,4751,290.939,1420866.59692,0
1769938200000,4883.92,4886.78,4882.39,4884.69,835.566,1769939999999,4081365.91872,8046,454.046,2217770.77372,0
1769940000000,4884.70,4885.82,4883.32,4884.41,474.298,1769941799999,2316698.09539,4244,195.908,956866.63427,0
1769941800000,4884.41,4885.42,4883.00,4884.09,1548.027,1769943599999,7560623.63136,10683,730.908,3569765.09884,0
1769943600000,4884.08,4885.34,4883.25,4884.26,1284.445,1769945399999,6273294.30884,6994,634.746,3100154.44641,0
1769945400000,4884.26,4885.19,4883.60,4883.99,1251.333,1769947199999,6111932.52422,7280,581.689,2841189.09071,0
1769947200000,4884.00,4884.00,4878.60,4879.52,1783.748,1769948999999,8706302.40611,7102,925.083,4515142.86132,0
1769949000000,4879.52,4879.60,4877.00,4877.90,1465.385,1769950799999,7148232.06561,6950,732.434,3572841.36958,0
1769950800000,4877.90,4883.49,4877.21,4877.52,1445.336,1769952599999,7052484.47707,7045,678.051,3308453.86914,0
1769952600000,4877.51,4880.40,4876.50,4876.78,1103.499,1769954399999,5382288.45194,4891,506.973,2472783.70768,0
1769954400000,4876.79,4876.94,4875.00,4875.06,1439.522,1769956199999,7018861.99174,7775,631.459,3078880.20366,0
1769956200000,4875.06,4875.20,4855.08,4868.01,3920.683,1769957999999,19094216.74543,20029,1903.554,9271975.25185,0
1769958000000,4868.02,4868.02,4850.00,4856.00,2834.071,1769959799999,13763585.87842,13893,1200.495,5830015.30171,0
1769959800000,4856.00,4873.80,4851.19,4872.11,2305.755,1769961599999,11209782.96005,12119,1330.552,6470052.82104,0
1769961600000,4872.10,4872.26,4835.49,4846.00,2919.492,1769963399999,14162983.04050,16702,1386.279,6723212.58121,0
1769963400000,4846.00,4853.12,4840.22,4847.84,1574.028,1769965199999,7629051.79284,10769,792.807,3842609.78350,0
1769965200000,4847.85,4863.00,4846.02,4856.01,2363.707,1769966999999,11476235.25766,12917,1063.056,5161094.30316,0
1769967000000,4856.02,4868.00,4855.34,4867.20,1828.020,1769968799999,8885180.51002,12358,959.954,4666009.38541,0
1769968800000,4867.19,4872.35,4855.69,4859.50,2184.966,1769970599999,10634309.11893,11293,1337.768,6511658.12824,0
1769970600000,4859.56,4863.53,4852.80,4859.00,2050.513,1769972399999,9960125.17538,10119,973.862,4730739.01208,0
1769972400000,4859.00,4860.15,4853.25,4854.05,1497.552,1769974199999,7272242.59023,6531,664.708,3227994.92335,0
1769974200000,4854.06,4857.28,4844.57,4852.06,1797.711,1769975999999,8726485.50383,9043,658.198,3194912.60193,0
1769976000000,4852.05,4852.06,4820.00,4826.98,1968.366,1769977799999,9519475.11397,13806,839.957,4061964.84737,0
1769977800000,4826.97,4837.92,4826.30,4826.69,1281.714,1769979599999,6194591.17971,8715,572.059,2764859.49595,0
1769979600000,4826.69,4833.33,4816.97,4831.65,1222.632,1769981399999,5898651.20807,8724,616.683,2975397.98343,0
1769981400000,4831.65,4832.70,4813.34,4824.15,1711.484,1769983199999,8258096.86604,9918,930.007,4487590.72639,0
1769983200000,4824.14,4862.50,4824.01,4859.36,2602.865,1769984999999,12617659.70017,18576,1744.931,8458983.64922,0
1769985000000,4859.35,4865.22,4848.24,4849.30,2075.301,1769986799999,10079357.76123,12490,1047.775,5089192.20001,0
1769986800000,4849.30,4868.98,4703.34,4756.61,25352.838,1769988599999,121337345.46106,126121,10831.947,51852599.09519,0
1769988600000,4756.60,4814.28,4737.18,4768.50,15966.629,1769990399999,76246470.05794,65335,8007.591,38239339.93303,0
1769990400000,4769.10,4884.61,4757.99,4851.90,21417.355,1769992199999,103557979.40573,78106,11609.905,56125601.75423,0
1769992200000,4851.73,4852.96,4771.36,4778.29,13911.020,1769993999999,66981237.56901,55495,7030.107,33852956.51540,0
1769994000000,4778.28,4800.79,4623.05,4721.20,35103.388,1769995799999,165090938.79450,122458,15329.842,72134355.27581,0
1769995800000,4721.28,4760.00,4692.82,4747.59,12972.277,1769997599999,61407628.44623,55225,6738.021,31897624.52496,0
1769997600000,4747.76,4758.61,4710.00,4746.30,10010.261,1769999399999,47407195.76078,45231,5138.153,24334207.54458,0
1769999400000,4746.88,4775.40,4671.32,4708.05,14333.362,1770001199999,67921602.40147,54215,6757.132,32040076.72269,0
1770001200000,4708.18,4731.01,4668.72,4691.99,10429.035,1770002999999,49080955.28559,48373,5392.733,25382376.50846,0
1770003000000,4692.17,4698.92,4635.00,4649.12,11227.020,1770004799999,52383595.54413,52648,5515.290,25735663.91761,0
1770004800000,4649.12,4710.15,4610.00,4680.90,13331.455,1770006599999,62108731.80263,56169,6816.869,31767198.19145,0
1770006600000,4680.95,4719.00,4668.01,4682.76,6811.217,1770008399999,31961704.17691,36911,3185.163,14946561.46568,0
1770008400000,4682.73,4698.82,4652.93,4662.41,6765.271,1770010199999,31608646.65022,36606,3628.614,16953213.54495,0
1770010200000,4662.48,4662.84,4520.00,4571.29,33875.974,1770011999999,155087043.49936,103161,15099.693,69170274.67390,0
1770012000000,4570.92,4587.48,4471.00,4517.80,22508.224,1770013799999,101997069.03203,81773,9475.779,42966136.42289,0
1770013800000,4517.80,4537.00,4444.00,4522.03,25529.080,1770015599999,114701650.08931,94359,12107.430,54420293.36063,0
1770015600000,4521.77,4591.02,4510.32,4574.65,21893.203,1770017399999,99795392.39555,78882,10217.031,46577891.49511,0
1770017400000,4574.64,4623.00,4543.64,4588.94,19672.906,1770019199999,90272349.46509,68145,10055.277,46143024.53864,0
1770019200000,4588.95,4653.97,4570.04,4650.75,13852.886,1770020999999,63934169.70033,55256,6152.244,28409241.47214,0
1770021000000,4650.75,4657.69,4614.29,4643.10,9842.373,1770022799999,45669155.23031,38792,4801.267,22277649.28749,0
1770022800000,4643.11,4712.86,4604.87,4692.82,12413.570,1770024599999,57788828.10526,46347,6529.943,30423715.97559,0
1770024600000,4693.15,4735.97,4680.32,4720.70,13413.039,1770026399999,63127241.13058,49321,7245.944,34109010.97919,0
