open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1777593600000,4629.11,4631.25,4625.40,4630.71,656.056,1777593899999,3036379.98963,1987,242.143,1120766.90125,0
1777593900000,4630.71,4633.39,4628.00,4629.92,255.592,1777594199999,1183442.78728,1210,139.781,647193.93968,0
1777594200000,4629.93,4630.18,4623.56,4625.32,377.193,1777594499999,1744606.41847,1158,218.606,1011019.53647,0
1777594500000,4625.31,4630.40,4624.26,4628.94,577.402,1777594799999,2672450.00745,1366,400.046,1851722.23200,0
1777594800000,4628.99,4631.00,4626.30,4626.30,228.936,1777595099999,1059644.19730,1076,127.167,588622.07568,0
1777595100000,4626.30,4628.33,4626.13,4626.61,194.571,1777595399999,900326.55135,833,71.272,329788.29869,0
1777595400000,4626.61,4627.62,4624.44,4624.45,328.814,1777595699999,1521059.13063,1127,218.401,1010274.87814,0
1777595700000,4624.45,4624.74,4621.42,4623.40,336.049,1777595999999,1553601.45660,1078,166.155,768156.35765,0
1777596000000,4623.40,4624.78,4621.63,4623.07,253.793,1777596299999,1173148.01377,740,42.959,198588.56144,0
1777596300000,4623.10,4625.60,4623.10,4624.02,172.771,1777596599999,799035.94858,631,99.923,462114.31519,0
1777596600000,4624.03,4626.72,4623.60,4626.72,163.814,1777596899999,757580.93298,674,104.849,484901.79135,0
1777596900000,4626.72,4627.42,4622.61,4622.88,355.413,1777597199999,1643583.04072,992,88.964,411400.22787,0
1777597200000,4622.87,4623.00,4619.52,4620.24,520.017,1777597499999,2403034.80913,1745,212.389,981420.61323,0
1777597500000,4620.25,4621.77,4619.04,4620.36,196.959,1777597799999,910059.30821,706,90.803,419540.80983,0
1777597800000,4620.36,4621.79,4618.77,4621.44,243.170,1777598099999,1123350.50010,584,102.868,475255.71095,0
1777598100000,4621.44,4621.60,4617.60,4617.61,263.144,1777598399999,1215712.31543,781,70.751,326860.72229,0
1777598400000,4617.60,4619.27,4616.82,4616.98,205.890,1777598699999,950742.93529,689,131.740,608341.29073,0
1777598700000,4616.97,4618.30,4616.75,4618.30,246.831,1777598999999,1139793.11819,614,80.477,371598.82675,0
1777599000000,4618.29,4623.00,4618.29,4622.00,302.077,1777599299999,1395450.77732,1117,169.391,782542.28304,0
1777599300000,4621.99,4623.76,4621.61,4623.76,315.131,1777599599999,1456777.70231,772,250.523,1158089.09433,0
1777599600000,4623.75,4624.42,4621.55,4621.96,124.551,1777599899999,575837.42332,707,55.868,258292.93353,0
1777599900000,4621.96,4622.88,4621.15,4622.11,84.038,1777600199999,388449.73630,523,36.120,166959.88721,0
1777600200000,4622.11,4624.01,4621.56,4621.82,98.682,1777600499999,456175.05800,607,51.763,239294.13199,0
1777600500000,4621.61,4624.21,4621.32,4622.95,110.419,1777600799999,510475.76155,557,87.394,404020.74713,0
1777600800000,4622.94,4626.76,4622.19,4626.59,581.450,1777601099999,2689240.52518,872,433.422,2004594.44126,0
