1778616000000000,80835.30000000,80896.25000000,80439.91000000,80504.47000000,893.55448000,1778630399999999,72088033.54035210,228894,423.65139000,34185709.06147230,0
1778630400000000,80504.47000000,81299.99000000,80412.15000000,81249.99000000,1575.91837000,1778644799999999,127656230.67283540,334232,866.70498000,70208217.63345080,0
1778644800000000,81249.99000000,81281.07000000,80889.12000000,81026.92000000,1495.76347000,1778659199999999,121245223.76307260,198694,632.58259000,51283437.53274870,0
1778659200000000,81026.92000000,81324.64000000,80494.98000000,80501.22000000,1841.28298000,1778673599999999,149042536.93356840,306180,882.99920000,71483330.20162460,0
1778673600000000,80501.22000000,80592.65000000,78807.22000000,78827.21000000,5073.46241000,1778687999999999,404393745.27611370,803873,2235.42639000,178289094.75750590,0
1778688000000000,78827.21000000,79800.00000000,78754.65000000,79642.41000000,3344.60077000,1778702399999999,265102268.06999800,455154,1723.29111000,136673171.00921560,0
1778702400000000,79642.41000000,79760.00000000,79228.00000000,79313.61000000,1479.02843000,1778716799999999,117489838.15323550,252437,820.63755000,65192745.69964940,0
1778716800000000,79313.61000000,79681.73000000,78922.00000000,79044.85000000,2209.55472000,1778731199999999,175540098.78128820,397326,1125.10393000,89408121.43264150,0
1778731200000000,79044.86000000,79998.00000000,78982.06000000,79745.98000000,2068.97946000,1778745599999999,164790849.72912720,308952,1108.34966000,88264223.88646520,0
1778745600000000,79745.99000000,79936.98000000,79234.00000000,79258.27000000,1846.46215000,1778759999999999,147094020.37609480,288904,897.03364000,71472284.70516700,0
1778760000000000,79258.27000000,81332.23000000,79230.31000000,81301.23000000,5702.09728000,1778774399999999,459033748.06255070,868440,3267.24661000,263050740.68933150,0
1778774400000000,81301.22000000,82048.13000000,81080.25000000,81419.74000000,6279.93607000,1778788799999999,512349082.85612970,947517,3691.95403000,301268383.93206640,0
1778788800000000,81419.75000000,81590.19000000,81059.93000000,81089.99000000,1620.83839000,1778803199999999,131848675.21360640,289907,660.51988000,53741705.18902270,0
1778803200000000,81090.00000000,81664.45000000,80750.00000000,81059.15000000,2453.72559000,1778817599999999,199331253.27596490,573517,1280.95210000,104075210.66587150,0
1778817600000000,81059.15000000,81100.00000000,80314.00000000,80814.88000000,3091.10140000,1778831999999999,249281204.18383940,465782,1534.67227000,123769445.49369270,0
1778832000000000,80814.88000000,80822.95000000,80369.00000000,80628.53000000,1706.25967000,1778846399999999,137498908.84775790,332890,878.18127000,70772521.32719850,0
1778846400000000,80628.52000000,80635.44000000,78659.00000000,79150.27000000,6208.56941000,1778860799999999,492850761.66704660,1113399,2889.06704000,229453769.34074110,0
1778860800000000,79150.26000000,79561.94000000,79051.00000000,79146.50000000,1959.36078000,1778875199999999,155332090.46241860,471899,773.95584000,61355935.28806830,0
1778875200000000,79146.50000000,79217.07000000,78911.42000000,79113.21000000,1932.25394000,1778889599999999,152858455.93184080,226627,976.34993000,77239151.80042380,0
1778889600000000,79113.20000000,79227.77000000,79010.00000000,79083.18000000,1248.18280000,1778903999999999,98782149.87817340,172892,609.33799000,48224483.15919160,0
1778904000000000,79083.19000000,79129.71000000,78066.00000000,78369.77000000,2404.82958000,1778918399999999,189004677.98538790,368303,1038.85332000,81649224.54380250,0
1778918400000000,78369.78000000,78530.52000000,77640.00000000,78081.71000000,3846.10003000,1778932799999999,300108345.86338950,465246,1504.73156000,117457162.63964100,0
1778932800000000,78080.46000000,78346.00000000,77833.40000000,78238.67000000,2684.35726000,1778947199999999,209458549.66761240,277288,1605.60019000,125277808.00634400,0
1778947200000000,78238.68000000,78364.65000000,78119.72000000,78259.66000000,1260.04581000,1778961599999999,98598246.61899460,183025,663.22865000,51904118.18192610,0
1778961600000000,78259.67000000,78318.94000000,78125.32000000,78148.05000000,689.34644000,1778975999999999,53938686.64529320,130907,354.55967000,27745392.90444290,0
1778976000000000,78148.05000000,78243.19000000,77721.19000000,78028.88000000,1284.92928000,1778990399999999,100153382.38109490,259487,538.38768000,41961231.34950720,0
1778990400000000,78028.88000000,78323.96000000,78003.35000000,78180.01000000,952.09545000,1779004799999999,74402882.80456990,139896,504.21659000,39404400.83217930,0
1779004800000000,78180.00000000,78599.99000000,78033.01000000,78415.99000000,1136.18338000,1779019199999999,89016794.93000750,208939,595.80761000,46681533.72230810,0
1779019200000000,78415.99000000,78550.00000000,77850.00000000,78051.41000000,1115.91599000,1779033599999999,87238754.97562370,241451,428.08159000,33469290.96487610,0
1779033600000000,78051.42000000,78468.46000000,77856.69000000,78415.30000000,837.07576000,1779047999999999,65398691.53956840,212443,451.50486000,35279078.19769530,0
1779048000000000,78415.29000000,78485.36000000,76735.16000000,77457.67000000,3116.50234000,1779062399999999,241850975.01398760,508217,1379.86937000,107063351.84215500,0
