open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1767225600000,87608.30,87791.90,87600.00,87746.40,989.515,1767227399999,86778852.15630,21766,587.863,51560068.59330,0
1767227400000,87746.30,87819.00,87701.70,87773.40,581.525,1767229199999,51030712.26940,15430,326.230,28626980.88380,0
1767229200000,87773.40,88021.40,87773.30,87837.50,1685.839,1767230999999,148210266.00820,31769,832.346,73177499.79830,0
1767231000000,87837.40,87980.00,87797.90,87916.50,755.297,1767232799999,66377903.19960,19976,423.581,37227558.97480,0
1767232800000,87916.60,88065.00,87869.30,87925.60,894.265,1767234599999,78673578.12480,22652,447.745,39393069.72390,0
1767234600000,87925.60,88029.20,87866.00,87884.60,1001.557,1767236399999,88076632.99580,21496,464.369,40833690.13450,0
1767236400000,87884.60,87995.00,87854.80,87900.00,731.026,1767238199999,64273049.34370,21578,389.334,34231999.22460,0
1767238200000,87900.10,87925.00,87801.90,87824.60,463.526,1767239999999,40728720.70570,12329,186.822,16417385.70760,0
1767240000000,87824.60,87831.60,87508.40,87605.60,1820.039,1767241799999,159509059.24700,38648,747.129,65470109.26330,0
1767241800000,87605.60,87647.30,87528.00,87567.00,953.269,1767243599999,83495049.88810,25219,504.305,44172531.21710,0
1767243600000,87566.90,87709.10,87566.90,87680.00,555.286,1767245399999,48678076.66540,17750,345.944,30325902.30840,0
1767245400000,87680.00,87720.60,87620.00,87674.70,447.876,1767247199999,39264612.96780,12127,238.201,20882103.11090,0
1767247200000,87674.70,87674.70,87602.80,87632.60,456.777,1767248999999,40025506.55150,10053,190.666,16706654.58580,0
1767249000000,87632.60,87646.80,87621.50,87621.50,322.187,1767250799999,28234791.44580,6842,152.658,13378349.50250,0
1767250800000,87621.60,87640.10,87558.50,87572.60,587.915,1767252599999,51510651.38080,13100,302.644,26517273.10370,0
1767252600000,87572.70,87640.10,87572.70,87603.70,541.956,1767254399999,47481929.81330,11979,265.556,23266226.61520,0
1767254400000,87603.70,87799.50,87590.00,87710.00,1484.346,1767256199999,130182701.57660,27663,977.990,85770821.70880,0
1767256200000,87709.90,87755.30,87666.30,87741.50,670.942,1767257999999,58849305.49060,13633,368.591,32330350.21430,0
1767258000000,87741.50,87941.20,87716.80,87799.30,1119.762,1767259799999,98354379.00360,24210,680.886,59803079.85950,0
1767259800000,87799.30,87848.10,87799.30,87846.70,399.785,1767261599999,35109494.68780,9376,221.449,19447245.23750,0
1767261600000,87846.80,87853.50,87753.00,87824.40,504.520,1767263399999,44300416.40500,10759,254.485,22346129.18600,0
1767263400000,87824.40,87853.90,87796.90,87833.90,320.142,1767265199999,28114489.59260,9070,176.168,15471191.85280,0
1767265200000,87833.80,87949.00,87820.00,87890.10,758.017,1767266999999,66621558.43260,16962,460.102,40438892.19420,0
1767267000000,87890.10,87985.60,87839.60,87980.10,789.154,1767268799999,69381557.77020,16141,416.470,36618464.96510,0
1767268800000,87980.10,88000.00,87903.70,87962.30,1093.757,1767270599999,96208644.39910,23261,526.794,46338420.34770,0
1767270600000,87962.40,87962.40,87883.30,87898.70,617.549,1767272399999,54298256.30530,13783,258.667,22743574.74000,0
1767272400000,87898.60,87981.60,87843.00,87938.10,577.184,1767274199999,50748651.52720,14109,256.312,22537449.31980,0
1767274200000,87938.10,87950.00,87809.40,87871.70,1102.453,1767275999999,96895187.79820,20281,455.704,40049861.36880,0
1767276000000,87871.80,87924.00,87777.70,87822.30,1517.360,1767277799999,133291800.03970,32679,530.255,46583187.95090,0
1767277800000,87822.40,87930.00,87758.40,87917.60,788.284,1767279599999,69244074.29470,17448,401.384,35261052.32200,0
1767279600000,87917.60,88042.00,87871.80,87965.90,1016.888,1767281399999,89446199.52670,23222,524.788,46165313.03570,0
1767281400000,87965.90,88079.30,87888.40,87986.80,1416.610,1767283199999,124623443.78920,28797,930.963,81899046.10560,0
1767283200000,87986.80,88006.80,87833.10,87913.60,994.794,1767284999999,87455071.92640,25080,401.253,35275041.58000,0
1767285000000,87913.70,87956.20,87895.20,87955.00,462.960,1767286799999,40707934.46360,12221,214.432,18854609.53010,0
1767286800000,87955.10,88240.00,87933.40,88217.40,1693.667,1767288599999,149262991.19710,35093,1049.039,92447960.66900,0
1767288600000,88217.50,88475.80,88217.50,88281.30,3709.682,1767290399999,327795759.52250,70081,1975.360,174552057.54210,0
1767290400000,88281.40,88332.80,88066.60,88066.70,2219.152,1767292199999,195713110.51010,41073,908.810,80158074.36130,0
1767292200000,88066.60,88186.70,88066.60,88165.30,521.914,1767293999999,45996358.87590,14715,301.746,26591467.48560,0
1767294000000,88165.20,88165.30,88034.70,88130.30,549.167,1767295799999,48382155.17280,14217,245.245,21606284.61320,0
1767295800000,88130.40,88403.80,88127.70,88354.80,1162.697,1767297599999,102669738.10570,23516,708.236,62533876.95260,0
1767297600000,88354.80,88354.80,88260.40,88326.80,650.006,1767299399999,57394982.83240,16371,282.278,24925472.38990,0
1767299400000,88326.80,88335.60,88193.20,88220.40,635.857,1767301199999,56109482.25560,15249,214.657,18942073.92110,0
1767301200000,88220.50,88400.00,88211.80,88341.50,438.717,1767302999999,38744883.99610,13398,228.555,20184202.15350,0
1767303000000,88341.50,88378.80,88263.30,88346.90,493.546,1767304799999,43593302.59630,13958,229.649,20284690.25530,0
1767304800000,88347.00,88597.70,88347.00,88489.40,1376.542,1767306599999,121805840.21050,27777,767.776,67938968.85920,0
1767306600000,88489.40,88665.40,88377.30,88603.50,1283.614,1767308399999,113672979.01810,29616,690.997,61199159.06250,0
1767308400000,88603.50,88756.00,88431.10,88687.20,2599.322,1767310199999,230340064.81590,59130,1189.133,105390602.70460,0
1767310200000,88687.20,88881.40,88687.20,88800.00,2185.058,1767311999999,194019862.62030,41380,1055.871,93758673.80700,0
1767312000000,88800.00,88841.00,88545.20,88665.30,2652.964,1767313799999,235214751.55860,53418,1180.196,104628243.02060,0
1767313800000,88665.40,88850.00,88600.00,88794.20,2732.952,1767315599999,242558128.97550,53844,1057.348,93838163.45980,0
1767315600000,88794.20,88838.00,88637.50,88641.80,1318.159,1767317399999,116950341.91580,33933,452.946,40184119.41960,0
1767317400000,88641.90,88666.10,88474.20,88599.90,1669.319,1767319199999,147850629.50270,33583,591.165,52359103.03190,0
1767319200000,88600.00,88629.40,88324.40,88389.30,1922.180,1767320999999,170006045.82210,41399,792.900,70121528.06980,0
1767321000000,88389.20,88608.20,88380.00,88600.00,923.450,1767322799999,81724153.90010,22171,563.632,49881095.89270,0
1767322800000,88599.90,88948.20,88525.00,88843.30,3134.296,1767324599999,278235509.74750,63945,1972.225,175049794.21890,0
1767324600000,88843.20,89088.00,88805.40,88899.30,5455.877,1767326399999,485464177.05680,78990,2987.606,265875053.14690,0
