open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1777593600000,76305.40,76444.00,76265.40,76442.80,461.165,1777593899999,35217490.33720,11377,275.394,21031600.09810,0
1777593900000,76442.80,76472.80,76402.10,76457.00,260.999,1777594199999,19948827.01400,6856,166.862,12753848.45440,0
1777594200000,76457.00,76460.10,76403.00,76428.90,168.596,1777594499999,12886120.20130,4689,83.526,6383660.69610,0
1777594500000,76428.80,76533.30,76428.80,76461.10,482.952,1777594799999,36942375.33630,9861,204.119,15614348.37760,0
1777594800000,76461.20,76475.10,76422.80,76447.30,124.425,1777595099999,9512270.09940,4538,58.249,4453110.83200,0
1777595100000,76447.40,76480.00,76447.30,76479.90,121.627,1777595399999,9300671.73310,3419,68.242,5218258.15260,0
1777595400000,76479.90,76517.20,76435.10,76443.20,265.981,1777595699999,20343086.01740,5651,179.710,13744953.12910,0
1777595700000,76443.10,76467.40,76410.40,76423.10,143.814,1777595999999,10992827.77540,4869,56.191,4295161.27530,0
1777596000000,76423.10,76493.30,76423.10,76488.50,108.167,1777596299999,8271105.78930,4001,70.058,5357233.40530,0
1777596300000,76488.50,76557.30,76448.30,76448.40,208.659,1777596599999,15966960.81520,6193,122.534,9377829.09240,0
1777596600000,76448.40,76455.70,76402.10,76414.50,150.587,1777596899999,11509508.28090,5317,48.569,3712281.80080,0
1777596900000,76414.60,76423.90,76353.70,76415.10,336.150,1777597199999,25678608.71580,7385,187.733,14341333.82410,0
1777597200000,76415.10,76440.00,76400.10,76423.30,97.185,1777597499999,7426912.40220,3837,39.472,3016477.98600,0
1777597500000,76423.20,76538.70,76423.20,76516.50,137.532,1777597799999,10519041.76230,5597,87.778,6713075.82100,0
1777597800000,76516.60,76549.10,76489.90,76515.10,305.838,1777598099999,23402833.48400,5451,157.181,12027061.63880,0
1777598100000,76515.10,76586.00,76515.10,76569.90,211.191,1777598399999,16170273.41690,7316,127.307,9747316.50730,0
1777598400000,76569.90,76586.00,76521.30,76526.60,166.553,1777598699999,12751920.68910,5443,67.109,5138127.15200,0
1777598700000,76526.70,76526.70,76484.30,76495.50,89.324,1777598999999,6833152.33110,3364,27.417,2097203.41170,0
1777599000000,76495.60,76530.00,76482.80,76527.20,123.153,1777599299999,9421641.63560,3568,55.779,4267328.25850,0
1777599300000,76527.30,76555.00,76520.30,76541.50,156.671,1777599599999,11990872.91330,3900,47.408,3628510.32260,0
1777599600000,76541.40,76599.00,76541.40,76580.30,183.074,1777599899999,14019456.98160,5047,92.858,7110634.78270,0
1777599900000,76580.30,76688.00,76571.40,76650.00,776.198,1777600199999,59499007.16670,12909,549.369,42112727.48540,0
1777600200000,76650.00,76728.60,76640.90,76686.80,423.762,1777600499999,32496655.24630,10581,251.314,19273586.80580,0
1777600500000,76686.80,76738.30,76622.40,76644.10,341.072,1777600799999,26159143.58510,9044,164.566,12622579.18270,0
1777600800000,76644.00,76664.40,76568.90,76630.90,278.768,1777601099999,21357980.33830,7778,107.735,8254687.13590,0
1777601100000,76631.00,76703.20,76591.50,76674.00,362.975,1777601399999,27817447.05920,7504,165.762,12705616.64220,0
1777601400000,76674.10,76674.10,76624.00,76630.00,401.686,1777601699999,30792330.01820,4839,106.890,8192712.68380,0
1777601700000,76630.10,76688.00,76577.10,76577.10,164.729,1777601999999,12626604.93700,5350,55.357,4243442.58580,0
1777602000000,76577.10,76589.50,76559.90,76587.30,238.447,1777602299999,18258839.53210,4882,87.976,6736620.56860,0
1777602300000,76587.40,76600.00,76584.20,76584.30,56.564,1777602599999,4332394.70980,1726,17.919,1372486.70620,0
1777602600000,76584.30,76596.70,76512.30,76533.90,211.809,1777602899999,16212950.42900,6335,67.546,5170227.01300,0
1777602900000,76533.90,76599.60,76533.90,76574.40,145.671,1777603199999,11155137.98240,3513,63.040,4827123.03670,0
1777603200000,76574.40,76574.40,76550.50,76550.50,83.117,1777603499999,6363695.90980,2223,31.257,2393133.88000,0
1777603500000,76550.50,76556.00,76527.10,76553.40,85.810,1777603799999,6568135.38370,3393,46.543,3562463.09900,0
1777603800000,76553.40,76579.40,76530.00,76530.00,133.121,1777604099999,10191602.50600,2501,97.058,7430777.25120,0
1777604100000,76530.00,76552.90,76485.20,76552.90,213.603,1777604399999,16342198.14860,5571,92.815,7101255.75090,0
1777604400000,76552.80,76552.80,76510.00,76510.00,95.510,1777604699999,7309283.91630,3613,36.139,2765643.76950,0
1777604700000,76510.00,76625.50,76510.00,76617.70,139.656,1777604999999,10695182.48350,5001,84.781,6492839.99640,0
1777605000000,76617.80,76668.90,76617.70,76651.90,233.180,1777605299999,17873616.30880,5228,150.224,11514721.53060,0
1777605300000,76651.80,77199.90,76651.80,77199.90,4175.878,1777605599999,321358117.56560,61215,3226.695,248311115.60640,0
1777605600000,77199.90,77421.20,77165.60,77278.10,4565.697,1777605899999,352876779.52810,73737,2708.584,209349449.07100,0
1777605900000,77278.00,77306.00,77138.10,77147.20,1376.379,1777606199999,106298751.67670,26906,507.193,39170410.29320,0
1777606200000,77147.20,77224.00,77139.90,77184.30,967.226,1777606499999,74650055.96500,20145,462.855,35723184.04520,0
1777606500000,77184.40,77249.50,77081.50,77090.40,490.239,1777606799999,37835601.21100,13917,191.731,14798612.16410,0
1777606800000,77090.40,77139.10,77030.20,77116.80,533.475,1777607099999,41119294.63720,12941,313.401,24154486.30560,0
1777607100000,77116.90,77154.40,77091.40,77116.30,303.856,1777607399999,23435556.37680,8022,139.375,10749859.30930,0
1777607400000,77116.40,77167.00,77100.00,77100.70,277.381,1777607699999,21395614.49680,7129,140.688,10851847.17220,0
1777607700000,77100.60,77100.70,77030.00,77082.60,293.579,1777607999999,22626791.06860,7786,109.488,8438324.88220,0
1777608000000,77082.60,77121.10,77030.00,77074.20,367.118,1777608299999,28300232.13500,8595,181.140,13964074.14760,0
1777608300000,77074.30,77129.50,77065.10,77091.20,166.396,1777608599999,12828966.18500,6318,95.075,7330120.40980,0
1777608600000,77091.10,77142.50,77065.10,77069.90,344.140,1777608899999,26533042.00730,8699,96.863,7468267.47600,0
1777608900000,77069.90,77177.10,77069.90,77152.20,312.608,1777609199999,24111861.58370,8357,197.211,15210538.72980,0
1777609200000,77152.20,77152.20,77065.70,77123.90,298.560,1777609499999,23019165.47780,8586,69.097,5327862.31850,0
1777609500000,77123.90,77137.90,76900.00,76983.20,1014.890,1777609799999,78141181.00150,20730,387.785,29852577.47230,0
1777609800000,76983.20,77045.50,76957.60,77045.50,392.335,1777610099999,30211006.39200,10395,188.549,14518531.27000,0
1777610100000,77045.40,77053.70,77010.00,77046.80,174.086,1777610399999,13410776.83230,4387,87.110,6710583.68130,0
1777610400000,77046.80,77050.10,76958.30,77039.60,394.801,1777610699999,30403181.42090,7535,122.665,9447526.63050,0
1777610700000,77039.50,77039.60,77009.90,77012.60,119.698,1777610999999,9219137.32750,3325,54.420,4191261.33230,0
1777611000000,77012.50,77073.80,77006.30,77006.30,277.841,1777611299999,21404170.07130,5734,120.572,9289039.55870,0
1777611300000,77006.30,77031.00,76985.30,76997.40,278.683,1777611599999,21460527.95440,7222,105.718,8140782.05870,0
1777611600000,76997.30,77083.70,76988.00,77082.10,231.650,1777611899999,17842465.53940,7824,141.863,10926945.75220,0
1777611900000,77082.20,77155.00,77074.50,77114.80,256.810,1777612199999,19807061.04690,7067,146.082,11266452.83480,0
1777612200000,77114.80,77128.60,77096.70,77096.80,121.634,1777612499999,9379651.36190,4661,46.893,3616060.95440,0
1777612500000,77096.70,77107.30,77009.40,77025.10,146.856,1777612799999,11318720.00150,5135,55.306,4262704.82210,0
1777612800000,77025.10,77069.30,77025.00,77060.00,85.646,1777613099999,6599049.11570,2989,50.685,3905183.82240,0
1777613100000,77060.10,77087.20,77040.00,77040.00,87.248,1777613399999,6724004.17560,3579,47.982,3697987.86790,0
1777613400000,77040.00,77062.50,77028.90,77062.50,89.895,1777613699999,6925856.21460,2847,49.361,3802910.28100,0
1777613700000,77062.50,77072.50,77018.70,77072.50,116.154,1777613999999,8949128.76480,4037,56.380,4343781.86210,0
1777614000000,77072.50,77083.90,77046.50,77083.80,135.143,1777614299999,10414643.98410,3242,100.513,7745759.12600,0
